"","symbol","company","exchange","date.x","price","currency","actions","date.y","open","close","adjusted","returns","year"
"2602","FPH","Five Point Holdings LLC","NYSE",2017-05-10,14,"USD","Priced",2018-01-16,14.87,14.59,14.59,0.042142857142857,2017
"2603","BHVN","Biohaven Pharmaceutical Hldg","NYSE",2017-05-05,17,"USD","Priced",2017-05-04,20,17.5,17.5,0.0294117647058822,2017
"2604","URGN","Urogen Pharma Ltd","NasdaqGM",2017-05-04,13,"USD","Priced",2017-05-04,13.29,13.98,13.98,0.0753846153846154,2017
"2605","SAFE","Safety Income & Growth Inc","NYSE",2017-06-22,20,"USD","Priced",2017-06-22,19,19,18.211365,-0.05,2017
"2606","OVID","Ovid Therapeutics Inc","NasdaqGM",2017-05-05,15,"USD","Priced",2017-05-05,14,12.25,12.25,-0.183333333333333,2017
"2607","VDTK.L","Verditek PLC","LSE",2017-08-09,0.09,"GBP","Priced",2017-08-10,9.222,8.625,8.625,94.8333333333333,2017
"2608","CLXT","Calyxt Inc","NasdaqGM",2017-07-20,8,"USD","Priced",2017-07-05,24.9,24.959999,24.959999,2.119999875,2017
"2609","DIGI","Digi Communications NV","BUCHR",2017-05-11,40,"RON","Priced",2000-01-12,0.08401,0.08401,0.08401,-0.99789975,2017
"2610","1671.HK","Tianjin Tianbao Energy Co Ltd","HKSE",2018-04-27,1.9,"HKD","Priced",2018-04-27,2.1,1.79,1.79,-0.0578947368421052,2018
"2611","ELS.AX","Elsight Ltd","ASX",2017-06-08,0.2,"AUD","Priced",2017-06-08,0.15,0.145,0.145,-0.275,2017
"2612","GTHX","G1 Therapeutics Inc","NasdaqGM",2017-05-17,15,"USD","Priced",2017-05-17,15,15,15,0,2017
"2613","JEFI.L","Jupiter Emerging & Frontier","LSE",2017-05-15,1,"GBP","Priced",2017-05-15,0.98,0.98,0.943684,-0.02,2017
"2614","603105.SS","Zhejiang Xinneng Photovoltaic","Shanghai",2018-07-09,4.83,"CNY","Priced",2018-07-30,26,26.799999,26.799999,4.54865403726708,2018
"2615","PTRC","Wrap Technologies Inc","OTC BB",2017-08-17,1.5,"USD","Priced",2012-11-27,0.1,0.1,0.1,-0.933333333333333,2017
"2616","CIFS","China Internet Nationwide","NasdaqGM",2017-08-08,10,"US","Priced",2017-08-08,13,12.3,12.3,0.23,2017
"2617","NEWA","Newater Technology Inc","NasdaqGM",2017-07-31,4.5,"USD","Priced",2017-07-10,22.1,22.1,22.1,3.91111111111111,2017
"2618","BEDU","Bright Scholar Educ Hldg Ltd","NYSE",2017-05-18,10.5,"USD","Priced",2017-05-18,11,13.4,13.4,0.276190476190476,2017
"2619","2225.HK","Kakiko Group Ltd","HKSE",2017-10-17,0.52,"HKD","Priced",2017-10-17,0.55,0.55,0.55,0.0576923076923077,2017
"2620","GPH.L","Global Ports Holding PLC","LSE",2017-05-12,7.4,"GBP","Priced",2017-05-12,745,750,688.881775,100.351351351351,2017
"2621","603335.SS","Guangdong Dcenti Auto-Parts","Shanghai",2017-06-20,3.62,"CNY","Priced",2017-06-20,3.33846,4.00769,3.991184,0.107096685082873,2017
"2622","PLY.WA","PLAY Communications SA","Warsaw",2017-07-27,36,"PLN","Priced",2017-07-27,36,35.5,32.701382,-0.0138888888888888,2017
"2623","EHH.AX","Eagle Health Holdings Ltd","ASX",2017-06-09,0.4,"AUD","Priced",2017-07-03,0.45,0.435,0.422337,0.0874999999999999,2017
"2624","TRTX","TPG RE Finance Trust Inc","NYSE",2017-07-20,20,"USD","Priced",2017-07-05,25.549999,25.58,23.138741,0.279,2017
"2625","FNAU.CN","Four Nines Gold Inc","Canadian Sec",2017-08-24,0.1,"CAD","Amended",2017-08-31,0.11,0.16,0.16,0.6,2017
"2626","603773.SS","WG Tech (Jiangxi) Co Ltd","Shanghai",2018-04-17,33.37,"CNY","Priced",2018-04-27,96,86.300003,86.300003,1.58615531914894,2018
"2627","AEDAS.MC","Aedas Homes Sau","MCE",2017-10-20,31.65,"EUR","Priced",2017-10-20,31.4,30,30,-0.0521327014218009,2017
"2628","CODX","Co-Diagnostics Inc","NasdaqGM",2017-07-13,6,"USD","Priced",2017-07-05,11.38,11.38,11.38,0.896666666666667,2017
"2629","SGH","SMART Global Holdings Inc","NasdaqGM",2017-05-24,11,"USD","Priced",2017-05-24,12,13.45,13.45,0.222727272727273,2017
"2630","AEX.V","Alopex Gold Inc","TSXV",2017-07-14,0.5,"CAD","Priced",2013-12-12,0.45,0.3,0.3,-0.4,2017
"2631","1475.HK","Nissin Foods Co Ltd","HKSE",2017-12-11,3.54,"HKD","Priced",2017-12-11,3.2,3.37,3.318748,-0.0480225988700564,2017
"2632","SSTI","ShotSpotter Inc","NasdaqGM",2017-06-08,11,"USD","Priced",2017-06-07,12.2,14.38,14.38,0.307272727272727,2017
"2633","SAFE.OL","Saferoad Holding ASA","Oslo",2017-05-29,30,"NOK","Priced",2017-05-29,30.1,30,29.117645,0,2017
"2634","VEL.L","Velocity Composites PLC","LSE",2017-05-18,0.85,"GBP","Priced",2017-05-18,90,90,90,104.882352941176,2017
"2635","PRSR.L","The PRS REIT PLC","LSE",2017-05-31,1,"GBP","Priced",2017-05-31,0.98,0.98,0.932091,-0.02,2017
"2636","603516.SS","Beijing Tricolor Tech Co Ltd","Shanghai",2018-02-02,19.64,"CNY","Priced",2018-02-13,39.357101,32.3214,32.109108,0.645692464358452,2018
"2637","VNTR","Venator Materials PLC","NYSE",2017-08-03,20,"USD","Priced",2017-07-10,11.89,11.89,11.89,-0.4055,2017
"2638","G88.AX","Golden Mile Resources Ltd","ASX",2017-06-05,0.2,"AUD","Priced",2017-06-19,0.18,0.185,0.185,-0.0750000000000001,2017
"2639","ALFA.L","Alfa Finl Software Hldg PLC","LSE",2017-05-26,3.25,"GBP","Priced",2017-05-26,420,429.75,429.75,131.230769230769,2017
"2640","2708.HK","Ibo Tech Co Ltd","HKSE",2017-12-27,1.5,"HKD","Priced",2017-12-28,2.1,2.16,2.16,0.44,2017
"2641","I3E.L","I3 Energy PLC","LSE",2017-07-25,0.55,"GBP","Priced",2017-07-25,29,42.5,42.5,76.2727272727273,2017
"2642","603301.SS","Zhende Medical Co Ltd","Shanghai",2018-04-12,19.82,"CNY","Priced",2018-04-27,75,74.480003,74.480003,2.75782053481332,2018
"2643","APRN","Blue Apron Holdings Inc","NYSE",2017-06-29,10,"USD","Priced",2017-06-29,10,10,10,0,2017
"2644","AEWL.L","AEW UK Long Lease REIT PLC","LSE",2017-06-06,1,"GBP","Priced",2017-06-06,0.98,0.98,0.951077,-0.02,2017
"2645","LSCO.TA","Lesico Ltd","Tel Aviv",2017-05-29,2,"ILS","Priced",2017-09-28,562,561.400024,553.909973,279.700012,2017
"2646","OMP","Oasis Midstream Partners LP","NYSE",2017-09-21,17,"USD","Priced",2017-09-21,16.75,16.75,15.436561,-0.0147058823529411,2017
"2647","OMGE3.SA","Omega Geracao SA","Sao Paolo",2017-07-31,15.6,"BRL","Priced",2017-07-31,16.459999,16.5,16.411612,0.0576923076923077,2017
"2648","ATNX","Athenex","NasdaqGM",2017-06-15,11,"USD","Priced",2017-06-14,12,12.56,12.56,0.141818181818182,2017
"2649","SOP.L","Spinnaker Opportunities PLC","LSE",2017-05-17,0.05,"GBP","Priced",2017-05-17,5,5,5,99,2017
"2650","MAVI.IS","Mavi Jeans","Istanbul",2017-06-15,43,"TRY","Priced",2017-06-15,44,44.5,44.011955,0.0348837209302326,2017
"2651","1E3.SI","Sanli Environmental Ltd","SI",2017-06-08,0.225,"SGD","Priced",2017-06-08,0.4,0.375,0.370313,0.666666666666667,2017
"2652","NASA.JK","PT Ayana Land Intl Tbk","Jakarta",2017-08-07,0.008,"USD","Priced",2017-08-07,175,175,175,21874,2017
"2653","2448.HK","Space Group Holdings Ltd","HKSE",2018-01-15,1.2,"HKD","Priced",2018-01-16,1.09,0.99,0.99,-0.175,2018
"2654","OLI.AX","Olivers Real Food Ltd","ASX",2017-06-21,0.3,"AUD","Priced",2017-06-21,0.2,0.24,0.24,-0.2,2017
"2655","CGBD","TCG BDC Inc","NasdaqGM",2017-06-14,18.5,"USD","Priced",2017-06-14,17.780001,18.110001,15.986969,-0.021081027027027,2017
"2656","1720.HK","Putian Communication Group Ltd","HKSE",2017-11-09,0.66,"HKD","Priced",2017-11-09,1.38,1.46,1.46,1.21212121212121,2017
"2657","RNGR","Ranger Energy Services Inc","NYSE",2017-08-11,14.5,"USD","Priced",2017-08-07,10.06,10.06,10.06,-0.306206896551724,2017
"2658","BALYO.PA","Balyo SA","Euronext",2017-06-09,4.11,"EUR","Priced",2017-06-09,5.71,5.1,5.1,0.240875912408759,2017
"2659","CRFB3.SA","Atacadao SA","Sao Paolo",2017-07-20,15,"BRL","Priced",2017-07-20,14.95,14.9,14.741636,-0.0066666666666666,2017
"2660","ZKIN","ZK International Group Co Ltd","NasdaqGM",2017-07-10,5,"USD","Priced",2017-08-07,10.86,10.86,10.86,1.172,2017
"2661","GPMT","Granite Point Mtg Tr Inc","NYSE",2017-06-23,19.5,"USD","Priced",2017-06-23,18.25,19,17.121302,-0.0256410256410257,2017
"2662","TLRD.TA","Telrad Networks Ltd","Tel Aviv",2017-06-06,6.5,"ILS","Priced",2017-09-28,636.200012,638.099976,615.948547,97.1692270769231,2017
"2663","3878.HK","Vicon Holdings Ltd","HKSE",2017-12-22,1.2,"HKD","Priced",2017-12-22,1.24,1.26,1.26,0.05,2017
"2664","SDX.AX","Sienna Cancer Diagnostics Ltd","ASX",2017-08-02,0.2,"AUD","Priced",2017-08-03,0.19054,0.13338,0.13338,-0.3331,2017
"2665","VIDA.CN","Phivida Hldg Inc","Canadian Sec",2017-12-19,0.4,"CAD","Priced",2017-12-19,0.96,0.78,0.78,0.95,2017
"2666","1F0.SI","shopper360 Ltd","SI",2017-06-30,0.29,"SGD","Priced",2017-06-30,0.345,0.295,0.291782,0.0172413793103448,2017
"2667","JWEL.TO","Jamieson Wellness Inc","Toronto",2017-06-29,15.75,"CAD","Priced",2017-07-05,12.63,12.63,12.397387,-0.198095238095238,2017
"2668","IRBR3.SA","IRB Brasil Resseguros SA","Sao Paolo",2017-07-31,27.24,"BRL","Priced",2017-07-31,28.26,29.290001,27.441227,0.0752570117474303,2017
"2669","ABR.AX","Amer Pac Borate & Lithium Ltd","ASX",2017-07-28,0.2,"AUD","Priced",2017-07-28,0.245,0.23,0.23,0.15,2017
"2670","BY","Byline Bancorp Inc","NYSE",2017-06-30,19,"USD","Priced",2017-06-30,20.35,20.049999,20.049999,0.0552631052631578,2017
"2671","ESQ","Esquire Financial Holdings Inc","NasdaqGM",2017-06-28,14,"USD","Priced",2018-01-16,19.489,19.809999,19.809999,0.414999928571429,2017
"2672","MRSN","Mersana Therapeutics Inc","NasdaqGM",2017-06-28,15,"USD","Priced",2017-06-28,14.48,14,14,-0.0666666666666667,2017
"2673","DOVA","Dova Pharmaceuticals Inc","NasdaqGM",2017-06-29,17,"USD","Priced",2017-06-29,19.25,19.809999,19.809999,0.165294058823529,2017
"2674","ALRN","Aileron Therapeutics Inc","NasdaqGM",2017-06-29,15,"USD","Priced",2017-06-29,13.75,10.8,10.8,-0.28,2017
"2675","603706.SS","Xinjiang E Universe (Grp) Gas","Shanghai",2018-07-09,13.09,"CNY","Priced",2018-07-24,51,52.029999,52.029999,2.97478983957219,2018
"2676","TSM1T.TL","Tallinna Sadam AS","Tallinn",2018-06-07,1.7,"EUR","Priced",2018-06-14,1.95,1.95,1.95,0.147058823529412,2018
"2677","N4G.F","Naga Group AG","Frankfurt",2017-07-10,2.6,"EUR","Priced",2017-06-29,2.6,2.6,2.6,0,2017
"2678","DPEU.L","DP Eurasia NV","LSE",2017-06-28,2,"GBP","Priced",2017-06-28,200,161,161,79.5,2017
"2679","SGEM.L","ScotGems PLC","LSE",2017-06-26,1,"GBP","Priced",2017-06-26,0.99,0.99,0.99,-0.01,2017
"2680","INFRNT.OL","Infront ASA","Oslo",2017-09-29,23,"NOK","Priced",2017-10-02,25.5,25.200001,24.84,0.0956522173913044,2017
"2681","6829.HK","Dragon Rise Group Holdings Ltd","HKSE",2018-02-08,0.4,"HKD","Priced",2018-02-08,0.48,0.415,0.415,0.0374999999999999,2018
"2682","TPGH","TPG Pace Holdings Corp","NYSE",2017-06-28,10,"USD","Priced",2017-08-24,9.8,9.8,9.8,-0.0199999999999999,2017
"2683","NWL.AX","Netwealth Group Ltd","ASX",2017-11-20,3.7,"AUD","Priced",2017-11-19,4.88,5.32,5.284882,0.437837837837838,2017
"2684","JAN.L","Jangada Mines PLC","LSE",2017-06-29,0.05,"GBP","Priced",2017-06-29,5.35,5.35,5.35,106,2017
"2685","EGD.AX","Evans & Partners Global","ASX",2017-08-01,1.6,"AUD","Priced",2017-07-31,1.55,1.55,1.55,-0.03125,2017
"2686","RESI.L","Residential Secure Income PLC","LSE",2017-07-12,1,"GBP","Priced",2017-07-31,0.98,0.98,0.957209,-0.02,2017
"2687","603693.SS","Jiangsu New Energy Dvlp Co","Shanghai",2018-07-03,9,"CNY","Priced",2018-07-18,35.970001,35.16,35.16,2.90666666666667,2018
"2688","603650.SS","Red Ave New Materials Grp Co","Shanghai",2018-06-27,12.32,"CNY","Priced",2018-07-10,40.700001,41.580002,41.580002,2.37500016233766,2018
"2689","3358.HK","Bestway Global Holding Inc","HKSE",2017-11-16,4.38,"HKD","Priced",2017-11-16,3.7,3.32,3.240917,-0.242009132420091,2017
"2690","PGM.L","Phoenix Global Mining Ltd","LSE",2017-06-29,0.04,"GBP","Priced",2017-06-29,40,40,40,999,2017
"2691","1763.HK","China Isotope & Radiation Corp","HKSE",2018-07-06,24.2,"HKD","Priced",2018-07-06,20,20.1,20.1,-0.169421487603306,2018
"2692","ENET.L","Ethernity Networks Ltd","LSE",2017-06-29,1.4,"GBP","Priced",2017-06-29,145,152.5,152.5,107.928571428571,2017
"2693","603192.SS","Shanghai Huide Science & Tech","Shanghai",2018-08-28,19.6,"CNY","Priced",2018-09-06,52,52.990002,52.990002,1.70357153061224,2018
"2694","6080.HK","Wing Chi Holdings Ltd","HKSE",2017-10-20,0.52,"HKD","Priced",2017-10-20,0.55,0.52,0.52,0,2017
"2695","NUS.AX","Nusantara Resources Ltd","ASX",2017-08-02,0.42,"AUD","Priced",2017-08-02,0.45,0.43,0.43,0.0238095238095237,2017
"2696","QUIZ.L","Quiz PLC","LSE",2017-07-28,1.61,"GBP","Priced",2017-07-28,182,190.375,188.37468,117.245341614907,2017
"2697","GMP.L","Gabelli Merger Plus+ Trust PLC","LSE",2017-07-19,10,"USD","Priced",2017-07-20,9.7574,9.7574,9.404754,-0.0242599999999999,2017
"2698","603297.SS","Ningbo Yong Xin Optics Co Ltd","Shanghai",2018-08-21,25.87,"CNY","Amended",2018-09-25,59.049999,59.290001,59.290001,1.29184387321221,2018
"2699","FFI.L","FFI Holdings PLC","LSE",2017-06-30,1.5,"GBP","Priced",2017-06-30,155,157.5,157.5,104,2017
"2700","603790.SS","Argus (Shanghai) Textile Chem","Shanghai",2018-08-22,10.98,"CNY","Amended",2018-09-25,33,33.880001,33.880001,2.08561029143898,2018
"2701","1783.HK","Golden Ponder Holdings Ltd","HKSE",2018-08-22,0.55,"HKD","Priced",2018-08-22,0.485,0.49,0.49,-0.109090909090909,2018
"2702","2292.HK","Thing On Enterprise Ltd","HKSE",2018-01-15,1.24,"HKD","Priced",2018-01-16,1.24,1.31,1.31,0.0564516129032258,2018
"2703","SP3.AX","Spectur Ltd","ASX",2017-07-26,0.2,"AUD","Priced",2017-08-01,0.45,0.455,0.455,1.275,2017
"2704","GRP.IR","Greencoat Renewables PLC","Irish",2017-07-25,1,"EUR","Priced",2018-07-31,0.953,0.953,0.939255,-0.047,2017
"2705","NUVA.F","Noratis AG","Frankfurt",2017-06-30,18.75,"EUR","Priced",2017-06-30,18.3487,16.489401,15.611795,-0.12056528,2017
"2706","603810.SS","Jiangsu Fengshan Group Co Ltd","Shanghai",2017-06-19,25.43,"CNY","Filed",2018-09-25,50,50.32,50.32,0.978765237907983,2017
"2707","603657.SS","Jinhua Chunguang Tech Co Ltd","Shanghai",2018-07-30,18.46,"CNY","Priced",2018-08-09,56.98,56.470001,56.470001,2.05904664138678,2018
"2708","603713.SS","Milkyway Chem Supply Chain","Shanghai",2018-07-13,11.27,"CNY","Priced",2018-08-07,50,52.57,52.57,3.66459627329193,2018
"2709","SUPR.L","Supermarket Income REIT PLC","LSE",2017-07-21,1,"GBP","Priced",2017-06-20,0.98,0.98,0.911914,-0.02,2017
"2710","GYG.L","GYG PLC","LSE",2017-07-05,1,"GBP","Priced",2017-07-05,115.75,115.75,113.150696,114.75,2017
"2711","603713.SS","Milkyway Chem Supply Chain","Shanghai",2017-06-20,11.27,"CNY","Filed",2018-08-07,50,52.57,52.57,3.66459627329193,2017
"2712","603876.SS","Jiangsu Dingsheng New","Shanghai",2018-04-18,13.54,"CNY","Priced",2018-05-03,31.309999,36.439999,36.316475,1.69128500738552,2018
"2713","8499.TW","Top Bright Holding Co Ltd","Taiwan",2017-11-24,96,"TWD","Priced",2017-11-24,122,158,147.64743,0.645833333333333,2017
"2714","SONG.L","Hipgnosis Songs Fund Ltd","LSE",2018-07-11,1,"GBP","Priced",2018-07-11,0.98,0.98,0.98,-0.02,2018
"2715","TMRP.TA","Tamar Petroleum Ltd","Tel Aviv",2017-07-24,23.2,"ILS","Priced",2017-07-27,2279,2280,2183.195801,97.2758620689655,2017
"2716","TAM.L","Tatton Asset Management PLC","LSE",2017-07-06,1.56,"GBP","Priced",2017-07-06,190,186,180.364212,118.230769230769,2017
"2717","3738.HK","Vobile Grp Ltd","HKSE",2018-01-04,2.58,"HKD","Priced",2018-01-04,3.48,3.1,3.1,0.201550387596899,2018
"2718","YOGA","YogaWorks Inc","NasdaqGM",2017-08-11,5.5,"USD","Priced",2017-08-07,25.719999,25.27,25.27,3.59454545454545,2017
"2719","1693.HK","BGMC International Ltd","HKSE",2017-08-09,0.7,"HKD","Priced",2017-08-09,0.77,0.81,0.788304,0.157142857142857,2017
"2720","KALA","Kala Pharmaceuticals Inc","NasdaqGM",2017-07-20,15,"USD","Priced",2017-07-06,10.43,10.95,10.95,-0.27,2017
"2721","BSTI","BEST Inc","NYSE",2017-09-20,10,"USD","Priced",2017-09-20,11.48,10.52,10.52,0.052,2017
"2722","NEXS.L","Nexus Infrastructure PLC","LSE",2017-07-11,1.85,"GBP","Priced",2017-07-11,190.5,190.5,183.226471,101.972972972973,2017
"2723","2122.HK","Kidsland Intl Hldg Ltd","HKSE",2017-11-10,1.55,"HKD","Priced",2017-11-10,1.8,1.49,1.397188,-0.0387096774193548,2017
"2724","RBB","RBB Bancorp","NasdaqGM",2017-07-26,23,"USD","Priced",2017-07-10,9.25,9.25,9.103884,-0.597826086956522,2017
"2725","1337.HK","Razer Inc","HKSE",2017-11-13,3.88,"HKD","Priced",2017-11-13,5.12,4.58,4.58,0.180412371134021,2017
"2726","CMTA","Clementia Pharmaceuticals Inc","NasdaqGM",2017-08-02,15,"USD","Priced",2017-07-10,9.95,9.95,9.95,-0.336666666666667,2017
"2727","6182.HK","Twintek Invest Hldg Ltd","HKSE",2018-01-17,0.65,"HKD","Priced",2018-01-17,0.8,0.67,0.67,0.0307692307692309,2018
"2728","RDFN","Redfin Corp","NasdaqGM",2017-07-28,15,"USD","Priced",2017-07-10,15.82,15.82,15.82,0.0546666666666666,2017
"2729","1750.HK","REM Group (Holdings) Ltd","HKSE",2018-05-11,0.34,"HKD","Priced",2018-05-16,0.3,0.305,0.305,-0.102941176470588,2018
"2730","1621.HK","Vico Intl Hldg Ltd","HKSE",2018-03-05,0.35,"HKD","Priced",2018-03-05,0.435,0.385,0.385,0.1,2018
"2731","1727.HK","Hebei Construction Group Corp","HKSE",2017-12-15,4.46,"HKD","Priced",2017-12-15,4.46,4.46,4.46,0,2017
"2732","SNNA","Sienna Biopharmaceuticals Inc","NasdaqGM",2017-07-27,15,"USD","Priced",2017-07-27,19.049999,19.25,19.25,0.283333333333333,2017
"2733","603259.SS","Wuxi Apptec Co Ltd","Shanghai",2018-05-08,21.6,"CNY","Priced",2018-05-30,135.089996,120.370003,120.370003,4.57268532407407,2018
"2734","ALS.L","Altus Strategies PLC","LSE",2017-08-10,0.1,"GBP","Priced",2017-08-10,10,10.5,10.5,104,2017
"2735","GETB.L","Getbusy Plc","LSE",2017-08-04,0.283,"GBP","Priced",2017-08-04,28.583,34.5,34.5,120.908127208481,2017
"2736","WRLS","Pensare Acquisition Corp","NasdaqGM",2017-07-27,10,"USD","Priced",2017-08-08,9.7,9.69,9.69,-0.031,2017
"2737","RHB.JO","RH Bophelo Ltd","Johannesburg",2017-07-12,10,"ZAR","Priced",2017-07-12,10,10.1,10.1,0.01,2017
"2738","SIGC.L","Sherborne Invs (Guernsey) C","LSE",2017-07-12,1,"GBP","Priced",2017-07-12,100,102,102,101,2017
"2739","TRMT","Tremont Mortgage Trust","NasdaqGM",2017-09-14,20,"USD","Priced",2017-09-14,17.75,17.290001,17.290001,-0.13549995,2017
"2740","2022.HK","Digital Hollywood Interactive","HKSE",2017-12-15,0.63,"HKD","Priced",2017-12-15,0.67,0.68,0.68,0.0793650793650795,2017
"2741","ZLAB","Zai Lab Ltd","NasdaqGM",2017-09-20,18,"USD","Priced",2017-09-20,24.25,27.93,27.93,0.551666666666667,2017
"2742","ARE.L","Arena Events Group PLC","LSE",2017-07-25,0.55,"GBP","Priced",2018-04-25,58,57.5,56.238846,103.545454545455,2017
"2743","MVC.MC","Metrovacesa SA","MCE",2018-02-06,16.5,"EUR","Priced",2000-01-03,17.200001,16.6,16.6,0.0060606060606061,2018
"2744","FPP.AX","Fat Prophets Global Ppty Fund","ASX",2017-10-10,1.1,"AUD","Priced",2017-10-15,1.085,1.085,1.060403,-0.0136363636363638,2017
"2745","TUSK.CN","Black Tusk Resources Inc","Canadian Sec",2017-11-10,0.1,"USD","Priced",2017-11-14,0.12,0.12,0.12,0.2,2017
"2746","OPCE.TA","OPC Energy Ltd","Tel Aviv",2017-08-14,12.5,"ILS","Priced",2017-08-17,1235,1240,1207.221436,98.2,2017
"2747","TUGU.JK","Pt Asuransi Tugu Pratama","Jakarta",2018-04-11,0.273,"USD","Amended",2018-05-28,3850,3600,3600,13185.8131868132,2018
"2748","2182.HK","Tian Chang Group Holdings Ltd","HKSE",2018-03-08,0.71,"HKD","Priced",2018-03-08,0.9,0.73,0.73,0.028169014084507,2018
"2749","CSSE","Chicken Soup for Soul Ent Inc","NasdaqGM",2017-08-18,12,"USD","Priced",2017-08-07,12.74,12.74,11.92363,0.0616666666666668,2017
"2750","2227.HK","Solis Holdings Ltd","HKSE",2017-12-11,0.85,"HKD","Priced",2017-12-11,0.69,0.69,0.69,-0.188235294117647,2017
"2751","1183.HK","MECOM Power & Construction Ltd","HKSE",2018-02-13,1.25,"HKD","Priced",2018-02-13,1.16,1.37,1.307829,0.0960000000000001,2018
"2752","XPD.L","Xpediator PLC","LSE",2017-08-11,0.24,"GBP","Priced",2017-08-11,26.75,27.75,27.023726,114.625,2017
"2753","STXWDM.JO","Satrix MSCI World Feeder","Johannesburg",2017-07-25,32.62,"ZAR","Priced",2017-08-30,32.700001,32.549999,32.549999,-0.00214595340282031,2017
"2754","JKN.BK","JKN Global Media PCL","Thailand",2017-11-30,8,"THB","Priced",2017-11-30,9,8.4,8.4,0.05,2017
"2755","SOHO.L","Triple Point Social Housing","LSE",2017-08-08,1,"GBP","Priced",2017-08-10,0.98,0.98,0.934693,-0.02,2017
"2756","CAML3.SA","Camil Alimentos SA","Sao Paolo",2017-09-28,9,"BRL","Priced",2017-09-28,9,8.99,8.739646,-0.00111111111111106,2017
"2757","KETL.L","Strix Group PLC","LSE",2017-08-08,1,"GBP","Priced",2017-08-08,134.5,130,127.342094,129,2017
"2758","1706.HK","Shuang Yun Hldg Ltd","HKSE",2017-11-15,0.56,"HKD","Priced",2017-11-15,0.8,0.84,0.84,0.5,2017
"2759","1825.HK","Sterling Group Holdings Ltd","HKSE",2018-10-19,0.4,"HKD","Priced",2018-10-22,0.385,0.35,0.35,-0.125,2018
"2760","1737.HK","A & S Group (Holdings) Ltd","HKSE",2018-03-14,0.48,"HKD","Priced",2018-03-14,0.52,0.53,0.53,0.104166666666667,2018
"2761","1722.HK","Kin Pang Holdings Ltd","HKSE",2017-12-15,0.48,"HKD","Priced",2017-12-15,0.42,0.405,0.405,-0.15625,2017
"2762","OTMP.L","On The Market PLC","LSE",2018-02-09,1.65,"GBP","Priced",2018-02-09,164.899994,148,148,88.6969696969697,2018
"2763","WND.AX","Windlab Ltd","ASX",2017-08-23,2,"AUD","Priced",2017-08-23,1.94,1.85,1.85,-0.075,2017
"2764","PETZ","TDH Holdings Inc","NasdaqGM",2017-09-22,4.25,"USD","Priced",2017-09-21,6.75,6.41,6.41,0.508235294117647,2017
"2765","RCW.AX","RightCrowd Ltd","ASX",2017-09-18,0.3,"AUD","Priced",2017-09-18,0.31,0.3,0.3,0,2017
"2766","3699.HK","Everbright Grand China Asts","HKSE",2018-01-16,1.41,"HKD","Priced",2018-01-16,1.41,1.41,1.41,0,2018
"2767","SHWE.L","Myanmar Strategic Holdings Ltd","LSE",2017-08-22,10,"USD","Priced",2017-08-22,950,950,950,94,2017
"2768","SNOR.OL","Sparebank 1 Nordvest","Oslo",2017-12-06,115,"NOK","Priced",2017-10-02,116,117.5,111.976494,0.0217391304347827,2017
"2769","DEST.L","Destiny Pharma PLC","LSE",2017-09-04,1.57,"GBP","Priced",2017-09-04,160,217.5,217.5,137.535031847134,2017
"2770","KRYS","Krystal Biotech Inc","NasdaqGM",2017-09-20,10,"USD","Priced",2017-09-20,10.5,10.64,10.64,0.0640000000000001,2017
"2771","WHR.L","Warehouse REIT PLC","LSE",2017-09-20,1,"GBP","Priced",2017-09-25,0.9765,0.9765,0.93822,-0.0235,2017
"2772","CELC","Celcuity LLC","NasdaqGM",2017-09-20,9.5,"USD","Priced",2017-09-20,12.6,14.29,14.29,0.504210526315789,2017
"2773","ENJSA.IS","Enerjisa Enerji Sa","Istanbul",2018-02-08,0.063,"TRY","Priced",2018-02-08,6.95,6.58,6.305452,103.444444444444,2018
"2774","SECO","Secoo Holding Ltd","NasdaqGM",2017-09-25,13,"USD","Priced",2017-09-22,12.1,10,10,-0.230769230769231,2017
"2775","1451.HK","MS Group Holdings Ltd","HKSE",2018-06-01,1.34,"HKD","Priced",2018-06-01,1.83,1.38,1.38,0.0298507462686566,2018
"2776","1978.HK","LH Group Ltd","HKSE",2018-05-30,1.1,"HKD","Priced",2018-05-30,1.98,1.54,1.54,0.4,2018
"2777","2025.HK","Ruifeng Power Group Co Ltd","HKSE",2018-01-04,1.68,"HKD","Priced",2008-10-31,10.848,10.848,10.37769,5.45714285714286,2018
"2778","LOMA","Loma Negra Cia Industrial","NYSE",2017-11-01,3.8,"ARS","Priced",2017-10-26,13.05,13.05,13.05,2.43421052631579,2017
"2779","BKBR3.SA","Bk Brasil Operacao E","Sao Paolo",2017-12-18,18,"BRL","Priced",2017-12-18,17.799999,17.65,17.65,-0.0194444444444445,2017
"2780","WSTEP.OL","Webstep ASA","Oslo",2017-10-11,24.5,"NOK","Priced",2017-10-11,27,27,25.494425,0.102040816326531,2017
"2781","ERO.TO","Ero Copper Corp","Toronto",2017-10-12,4.75,"CAD","Priced",2017-10-19,4.92,4.75,4.75,0,2017
"2782","1665.HK","Pentamaster International Ltd","HKSE",2018-01-19,1,"HKD","Priced",2018-01-19,1.08,0.98,0.98,-0.02,2018
"2783","1723.HK","Hk Asia Holdings Ltd","HKSE",2018-09-27,1,"HKD","Priced",2018-09-27,2.5,2.12,2.12,1.12,2018
